"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,8,"Nou Barris",50,"les Roquetes","Dona","39 anys",171
2020,8,"Nou Barris",51,"Verdun","Dona","39 anys",107
2020,8,"Nou Barris",52,"la Prosperitat","Dona","39 anys",192
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","39 anys",76
2020,8,"Nou Barris",54,"Torre Baró","Dona","39 anys",25
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","39 anys",95
2020,8,"Nou Barris",56,"Vallbona","Dona","39 anys",12
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","39 anys",92
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","39 anys",27
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","39 anys",106
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","39 anys",438
2020,9,"Sant Andreu",61,"la Sagrera","Dona","39 anys",247
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","39 anys",118
2020,9,"Sant Andreu",63,"Navas","Dona","39 anys",147
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","39 anys",343
2020,10,"Sant Martí",65,"el Clot","Dona","39 anys",217
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","39 anys",141
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","39 anys",58
2020,10,"Sant Martí",68,"el Poblenou","Dona","39 anys",328
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","39 anys",152
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","39 anys",171
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","39 anys",176
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","39 anys",203
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","39 anys",196
2020,1,"Ciutat Vella",1,"el Raval","Dona","40 anys",374
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","40 anys",127
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","40 anys",133
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","40 anys",197
2020,2,"Eixample",5,"el Fort Pienc","Dona","40 anys",275
2020,2,"Eixample",6,"la Sagrada Família","Dona","40 anys",398
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","40 anys",331
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","40 anys",314
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","40 anys",467
2020,2,"Eixample",10,"Sant Antoni","Dona","40 anys",330
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","40 anys",371
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","40 anys",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","40 anys",223
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","40 anys",68
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","40 anys",124
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","40 anys",149
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","40 anys",193
2020,3,"Sants-Montjuïc",18,"Sants","Dona","40 anys",325
2020,4,"Les Corts",19,"les Corts","Dona","40 anys",351
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","40 anys",145
2020,4,"Les Corts",21,"Pedralbes","Dona","40 anys",70
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","40 anys",28
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","40 anys",198
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","40 anys",104
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","40 anys",174
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","40 anys",310
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","40 anys",221
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","40 anys",123
2020,6,"Gràcia",29,"el Coll","Dona","40 anys",59
2020,6,"Gràcia",30,"la Salut","Dona","40 anys",105
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","40 anys",536
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","40 anys",331
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","40 anys",195
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","40 anys",66
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","40 anys",321
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","40 anys",68
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","40 anys",257
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","40 anys",91
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","40 anys",56
2020,7,"Horta-Guinardó",40,"Montbau","Dona","40 anys",36
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","40 anys",26
2020,7,"Horta-Guinardó",42,"la Clota","Dona","40 anys",7
2020,7,"Horta-Guinardó",43,"Horta","Dona","40 anys",215
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","40 anys",201
2020,8,"Nou Barris",45,"Porta","Dona","40 anys",241
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","40 anys",128
2020,8,"Nou Barris",47,"Can Peguera","Dona","40 anys",15
2020,8,"Nou Barris",48,"la Guineueta","Dona","40 anys",107
2020,8,"Nou Barris",49,"Canyelles","Dona","40 anys",58
2020,8,"Nou Barris",50,"les Roquetes","Dona","40 anys",126
2020,8,"Nou Barris",51,"Verdun","Dona","40 anys",131
2020,8,"Nou Barris",52,"la Prosperitat","Dona","40 anys",234
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","40 anys",72
2020,8,"Nou Barris",54,"Torre Baró","Dona","40 anys",21
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","40 anys",86
2020,8,"Nou Barris",56,"Vallbona","Dona","40 anys",15
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","40 anys",71
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","40 anys",27
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","40 anys",110
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","40 anys",505
2020,9,"Sant Andreu",61,"la Sagrera","Dona","40 anys",269
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","40 anys",128
2020,9,"Sant Andreu",63,"Navas","Dona","40 anys",156
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","40 anys",321
2020,10,"Sant Martí",65,"el Clot","Dona","40 anys",206
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","40 anys",167
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","40 anys",51
2020,10,"Sant Martí",68,"el Poblenou","Dona","40 anys",329
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","40 anys",140
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","40 anys",194
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","40 anys",183
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","40 anys",193
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","40 anys",213
2020,1,"Ciutat Vella",1,"el Raval","Dona","41 anys",336
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","41 anys",120
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","41 anys",112
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","41 anys",191
2020,2,"Eixample",5,"el Fort Pienc","Dona","41 anys",295
2020,2,"Eixample",6,"la Sagrada Família","Dona","41 anys",401
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","41 anys",336
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","41 anys",343
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","41 anys",420
2020,2,"Eixample",10,"Sant Antoni","Dona","41 anys",297
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","41 anys",354
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","41 anys",7
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","41 anys",244
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","41 anys",90
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","41 anys",150
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","41 anys",148
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","41 anys",208
2020,3,"Sants-Montjuïc",18,"Sants","Dona","41 anys",351
2020,4,"Les Corts",19,"les Corts","Dona","41 anys",326
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","41 anys",183
2020,4,"Les Corts",21,"Pedralbes","Dona","41 anys",91
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","41 anys",36
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","41 anys",189
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","41 anys",111
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","41 anys",142
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","41 anys",330
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","41 anys",230
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","41 anys",134
2020,6,"Gràcia",29,"el Coll","Dona","41 anys",81
2020,6,"Gràcia",30,"la Salut","Dona","41 anys",116
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","41 anys",478
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","41 anys",293
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","41 anys",177
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","41 anys",59
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","41 anys",358
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","41 anys",77
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","41 anys",296
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","41 anys",116
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","41 anys",40
2020,7,"Horta-Guinardó",40,"Montbau","Dona","41 anys",38
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","41 anys",45
2020,7,"Horta-Guinardó",42,"la Clota","Dona","41 anys",6
2020,7,"Horta-Guinardó",43,"Horta","Dona","41 anys",204
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","41 anys",204
2020,8,"Nou Barris",45,"Porta","Dona","41 anys",246
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","41 anys",123
2020,8,"Nou Barris",47,"Can Peguera","Dona","41 anys",19
2020,8,"Nou Barris",48,"la Guineueta","Dona","41 anys",132
2020,8,"Nou Barris",49,"Canyelles","Dona","41 anys",49
2020,8,"Nou Barris",50,"les Roquetes","Dona","41 anys",140
2020,8,"Nou Barris",51,"Verdun","Dona","41 anys",95
2020,8,"Nou Barris",52,"la Prosperitat","Dona","41 anys",212
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","41 anys",64
2020,8,"Nou Barris",54,"Torre Baró","Dona","41 anys",24
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","41 anys",87
2020,8,"Nou Barris",56,"Vallbona","Dona","41 anys",22
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","41 anys",88
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","41 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","41 anys",105
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","41 anys",549
2020,9,"Sant Andreu",61,"la Sagrera","Dona","41 anys",263
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","41 anys",119
2020,9,"Sant Andreu",63,"Navas","Dona","41 anys",176
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","41 anys",305
2020,10,"Sant Martí",65,"el Clot","Dona","41 anys",183
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","41 anys",146
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","41 anys",74
2020,10,"Sant Martí",68,"el Poblenou","Dona","41 anys",321
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","41 anys",122
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","41 anys",178
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","41 anys",185
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","41 anys",212
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","41 anys",225
2020,1,"Ciutat Vella",1,"el Raval","Dona","42 anys",364
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","42 anys",125
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","42 anys",103
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","42 anys",199
2020,2,"Eixample",5,"el Fort Pienc","Dona","42 anys",280
2020,2,"Eixample",6,"la Sagrada Família","Dona","42 anys",409
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","42 anys",326
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","42 anys",304
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","42 anys",411
2020,2,"Eixample",10,"Sant Antoni","Dona","42 anys",316
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","42 anys",374
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","42 anys",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","42 anys",234
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","42 anys",71
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","42 anys",128
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","42 anys",139
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","42 anys",176
2020,3,"Sants-Montjuïc",18,"Sants","Dona","42 anys",369
2020,4,"Les Corts",19,"les Corts","Dona","42 anys",380
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","42 anys",181
2020,4,"Les Corts",21,"Pedralbes","Dona","42 anys",86
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","42 anys",43
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","42 anys",200
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","42 anys",111
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","42 anys",188
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","42 anys",322
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","42 anys",220
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","42 anys",128
2020,6,"Gràcia",29,"el Coll","Dona","42 anys",73
2020,6,"Gràcia",30,"la Salut","Dona","42 anys",95
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","42 anys",492
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","42 anys",257
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","42 anys",214
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","42 anys",67
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","42 anys",300
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","42 anys",84
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","42 anys",262
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","42 anys",95
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","42 anys",64
2020,7,"Horta-Guinardó",40,"Montbau","Dona","42 anys",26
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","42 anys",34
2020,7,"Horta-Guinardó",42,"la Clota","Dona","42 anys",6
2020,7,"Horta-Guinardó",43,"Horta","Dona","42 anys",214
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","42 anys",188
2020,8,"Nou Barris",45,"Porta","Dona","42 anys",235
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","42 anys",130
2020,8,"Nou Barris",47,"Can Peguera","Dona","42 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Dona","42 anys",127
2020,8,"Nou Barris",49,"Canyelles","Dona","42 anys",42
2020,8,"Nou Barris",50,"les Roquetes","Dona","42 anys",113
2020,8,"Nou Barris",51,"Verdun","Dona","42 anys",111
2020,8,"Nou Barris",52,"la Prosperitat","Dona","42 anys",217
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","42 anys",56
2020,8,"Nou Barris",54,"Torre Baró","Dona","42 anys",22
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","42 anys",89
2020,8,"Nou Barris",56,"Vallbona","Dona","42 anys",20
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","42 anys",82
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","42 anys",21
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","42 anys",140
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","42 anys",511
2020,9,"Sant Andreu",61,"la Sagrera","Dona","42 anys",259
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","42 anys",122
2020,9,"Sant Andreu",63,"Navas","Dona","42 anys",165
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","42 anys",326
2020,10,"Sant Martí",65,"el Clot","Dona","42 anys",195
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","42 anys",131
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","42 anys",69
2020,10,"Sant Martí",68,"el Poblenou","Dona","42 anys",369
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","42 anys",117
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","42 anys",192
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","42 anys",199
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","42 anys",235
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","42 anys",236
2020,1,"Ciutat Vella",1,"el Raval","Dona","43 anys",328
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","43 anys",127
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","43 anys",116
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","43 anys",188
2020,2,"Eixample",5,"el Fort Pienc","Dona","43 anys",275
2020,2,"Eixample",6,"la Sagrada Família","Dona","43 anys",403
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","43 anys",347
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","43 anys",317
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","43 anys",427
2020,2,"Eixample",10,"Sant Antoni","Dona","43 anys",327
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","43 anys",358
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","43 anys",9
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","43 anys",243
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","43 anys",80
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","43 anys",132
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","43 anys",139
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","43 anys",184
2020,3,"Sants-Montjuïc",18,"Sants","Dona","43 anys",353
2020,4,"Les Corts",19,"les Corts","Dona","43 anys",322
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","43 anys",162
2020,4,"Les Corts",21,"Pedralbes","Dona","43 anys",105
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","43 anys",49
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","43 anys",195
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","43 anys",105
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","43 anys",210
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","43 anys",347
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","43 anys",269
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","43 anys",126
2020,6,"Gràcia",29,"el Coll","Dona","43 anys",73
2020,6,"Gràcia",30,"la Salut","Dona","43 anys",115
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","43 anys",478
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","43 anys",287
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","43 anys",225
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","43 anys",87
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","43 anys",319
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","43 anys",72
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","43 anys",278
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","43 anys",92
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","43 anys",52
2020,7,"Horta-Guinardó",40,"Montbau","Dona","43 anys",39
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","43 anys",45
2020,7,"Horta-Guinardó",42,"la Clota","Dona","43 anys",6
2020,7,"Horta-Guinardó",43,"Horta","Dona","43 anys",219
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","43 anys",195
2020,8,"Nou Barris",45,"Porta","Dona","43 anys",258
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","43 anys",137
2020,8,"Nou Barris",47,"Can Peguera","Dona","43 anys",26
2020,8,"Nou Barris",48,"la Guineueta","Dona","43 anys",130
2020,8,"Nou Barris",49,"Canyelles","Dona","43 anys",44
2020,8,"Nou Barris",50,"les Roquetes","Dona","43 anys",127
2020,8,"Nou Barris",51,"Verdun","Dona","43 anys",110
2020,8,"Nou Barris",52,"la Prosperitat","Dona","43 anys",212
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","43 anys",68
2020,8,"Nou Barris",54,"Torre Baró","Dona","43 anys",24
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","43 anys",84
2020,8,"Nou Barris",56,"Vallbona","Dona","43 anys",13
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","43 anys",94
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","43 anys",20
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","43 anys",133
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","43 anys",590
2020,9,"Sant Andreu",61,"la Sagrera","Dona","43 anys",240
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","43 anys",112
2020,9,"Sant Andreu",63,"Navas","Dona","43 anys",183
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","43 anys",295
2020,10,"Sant Martí",65,"el Clot","Dona","43 anys",200
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","43 anys",155
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","43 anys",69
2020,10,"Sant Martí",68,"el Poblenou","Dona","43 anys",347
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","43 anys",165
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","43 anys",184
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","43 anys",196
